ID	name	movies_95_04	main_genre	genres
15064	"Hackett, Buddy"	11	Family	Comedy:2,Documentary:4,Family:2,Music:2,NULL:1
11432	"Samie, Catherine"	16	Comedy	Comedy:6,Documentary:1,Drama:2,Family:1,NULL:5,Sci-Fi:1
748	"Shearer, Harry"	37	Comedy	Adventure:1,Animation:2,Comedy:9,Documentary:6,Drama:1,Horror:1,Music:3,NULL:4,Romance:1,Sci-Fi:2,Short:6,Thriller:1
5232	"Bille, Karl"	18	Family	Comedy:2,Documentary:2,Drama:2,Family:4,Horror:1,Musical:1,Romance:1,Short:4,Thriller:1
15057	"Thurman, Dechen"	14	Drama	Comedy:2,Drama:4,Fantasy:1,NULL:1,Romance:3,Sci-Fi:1,War:2
6057	"Swasey, John"	35	Sci-Fi	Action:3,Adventure:2,Animation:4,Comedy:3,Drama:1,Family:1,Fantasy:3,Mystery:1,NULL:1,Sci-Fi:13,Short:2,War:1
1164	"Woodward, Tim"	13	Drama	Crime:2,Drama:6,Mystery:1,NULL:2,Thriller:2
15674	"Schwoebel, Kurt"	12	Sci-Fi	Comedy:1,Crime:1,Drama:1,Fantasy:1,NULL:3,Romance:2,Sci-Fi:3
15455	"Duff, Anne-Marie"	11	Drama	Comedy:1,Drama:7,NULL:1,Romance:2
4420	"Vidal, Rodrigo (I)"	11	Romance	Family:1,NULL:4,Romance:6
7929	"Garrone, Riccardo"	12	Comedy	Comedy:7,Drama:1,NULL:4
3166	"White, Betty (I)"	34	Comedy	Action:1,Comedy:10,Documentary:12,Drama:1,Family:2,Music:1,NULL:3,Romance:3,Short:1
16858	"Tifo, Marie"	10	Drama	Comedy:2,Drama:3,NULL:3,War:2
9645	"Chevrier, Arno"	19	Comedy	Comedy:5,Crime:3,Drama:4,NULL:5,Romance:1,Short:1
10189	"Sánchez, Susi"	14	Drama	Comedy:1,Crime:1,Drama:8,NULL:1,Romance:1,Short:1,Thriller:1
8675	"Andrews, Naveen"	13	Drama	Drama:5,Music:1,NULL:3,Romance:2,Thriller:1,War:1
14803	"Ràfols, Mingo"	10	Drama	Drama:4,Romance:1,Short:3,Thriller:2
13282	"Peck, Bob (I)"	10	Drama	Drama:4,Fantasy:1,Horror:1,NULL:1,Romance:1,Thriller:1,War:1
12875	"Brophy, Brian"	16	Drama	Comedy:1,Crime:1,Drama:7,Fantasy:1,NULL:1,Sci-Fi:1,Short:2,Thriller:2
890	"Houde, Serge (I)"	28	Drama	Action:2,Adventure:2,Crime:1,Documentary:1,Drama:6,Fantasy:1,Music:1,Mystery:1,NULL:4,Sci-Fi:2,Thriller:6,Western:1
15039	"Langrishe, Caroline"	10	Drama	Drama:2,NULL:8
351	"Veneracion, Ian"	14	Action	Action:10,Drama:2,Romance:1,Thriller:1
16269	"Cortese, Dan"	13	Romance	Comedy:2,Documentary:1,Drama:1,Family:1,NULL:5,Romance:3
5297	"Mygind, Peter"	20	Comedy	Comedy:4,Documentary:1,Drama:3,Family:2,Music:3,Musical:1,NULL:2,Romance:1,Short:2,Thriller:1
2029	"Nordling, Jeffrey"	17	Drama	Comedy:1,Drama:8,Mystery:1,NULL:2,Romance:2,Thriller:2,Western:1
6521	"Rehberg, Hans-Michael"	34	Crime	Comedy:3,Crime:9,Documentary:1,Drama:7,NULL:4,Romance:1,Sci-Fi:2,Short:1,Thriller:6
696	"Dratch, Rachel"	20	Comedy	Comedy:7,Documentary:1,Drama:1,Music:2,NULL:4,Romance:2,Sci-Fi:1,Short:1,Thriller:1
2759	"Martens, Hans-Günter"	18	Crime	Crime:14,Drama:2,NULL:1,Sci-Fi:1
246	"Duclos, Philippe"	23	Drama	Comedy:2,Drama:5,NULL:10,Romance:2,Short:1,Thriller:2,War:1
8403	"Brown, Downtown Julie"	16	Thriller	Action:1,Comedy:2,Documentary:3,Drama:2,NULL:3,Sci-Fi:1,Short:1,Thriller:3
2199	"Naceri, Samy"	26	Comedy	Comedy:5,Crime:1,Documentary:1,Drama:5,NULL:12,Short:1,Thriller:1
8551	"Manning, Jeffrey"	11	Action	Action:2,Adventure:1,Animation:1,Comedy:1,Horror:1,Musical:1,Mystery:2,NULL:2
9662	"Dujardin, Jean"	14	Comedy	Action:1,Comedy:9,Documentary:1,Family:1,Romance:1,Short:1
17769	"Ruonansuu, Jope"	11	Comedy	Comedy:9,NULL:2
5153	"Le Besco, Maïwenn"	12	Drama	Drama:5,Horror:1,NULL:1,Sci-Fi:1,Short:4
3111	"Nitschke, Ronald"	15	Crime	Comedy:1,Crime:5,Drama:2,Horror:1,Sci-Fi:1,Thriller:3,War:1,Western:1
423	"Acheson, Mark"	24	Drama	Action:1,Adventure:1,Animation:1,Comedy:4,Crime:1,Drama:6,Family:2,Fantasy:3,Sci-Fi:1,Thriller:2,Western:2
4273	"Omundson, Timothy"	11	Drama	Action:2,Animation:1,Comedy:1,Crime:1,Drama:2,NULL:1,Romance:1,Sci-Fi:1,Short:1
4799	"Lamas, Diana"	15	Drama	Comedy:2,Drama:5,Mystery:1,NULL:1,Romance:4,Thriller:2
11851	"Marschall, Marita"	25	Drama	Comedy:4,Crime:2,Drama:5,Family:2,NULL:7,Romance:2,Thriller:3
16367	"Wirth, Billy"	11	Sci-Fi	Action:1,Comedy:1,Drama:3,Horror:1,NULL:1,Sci-Fi:3,Thriller:1
17771	"Koklas, Kostas"	12	Comedy	Comedy:4,Drama:2,NULL:2,Romance:3,Short:1
13049	"Skye, Ione"	16	Drama	Comedy:1,Documentary:1,Drama:10,Music:1,NULL:1,Romance:2
4352	"Kane, Carol (I)"	31	Drama	Action:1,Comedy:6,Crime:1,Documentary:3,Drama:8,Family:2,Fantasy:1,NULL:4,Romance:2,Short:1,Thriller:2
6814	"Roberts, Rick (I)"	13	Drama	Drama:6,Family:1,Mystery:1,NULL:2,Thriller:3
12650	"Umaña, Cristina"	10	Mystery	Drama:1,Mystery:2,NULL:6,Romance:1
1329	"Satô, Masaharu"	16	Sci-Fi	Action:1,Adventure:1,Animation:4,Comedy:1,Fantasy:1,Horror:2,NULL:1,Romance:1,Sci-Fi:4
2266	"Glass, Ann-Gisel"	15	Mystery	Crime:1,Drama:1,Mystery:1,NULL:10,Short:2
5527	"Thompson, Scott &apos;Carrot Top&apos;"	12	Comedy	Comedy:4,Documentary:2,NULL:4,Short:1,Thriller:1
12420	"Gold, Tracey"	18	Comedy	Action:1,Adult:1,Comedy:3,Crime:1,Documentary:2,Drama:2,Family:1,Mystery:1,NULL:3,Thriller:3
8981	"Swank, Hilary"	27	Drama	Crime:1,Documentary:5,Drama:7,Family:2,Fantasy:1,Music:1,NULL:4,Romance:1,Short:2,Thriller:3
8359	"Roberts, Doris"	22	Comedy	Comedy:7,Documentary:2,Drama:3,Family:2,NULL:5,Romance:3
5917	"Kleinert, Petra"	54	Crime	Comedy:1,Crime:31,Drama:9,NULL:8,Romance:1,Thriller:4
2711	"Donahue, Heather"	15	Horror	Comedy:1,Drama:2,Horror:3,Music:1,Mystery:1,NULL:2,Sci-Fi:1,Short:3,Thriller:1
11165	"Brenner, Matthias"	15	Drama	Comedy:1,Crime:2,Drama:5,Music:1,Romance:3,Thriller:3
10705	"Rosso, Luissa"	29	Adult	Adult:10,NULL:19
9874	"Stephens, Toby"	16	Drama	Adventure:1,Comedy:1,Documentary:4,Drama:4,Mystery:1,NULL:2,Romance:1,Short:1,War:1
1486	"Heyl, Burkhard"	10	Drama	Action:1,Drama:4,NULL:2,Romance:1,Thriller:1,War:1
13848	"Ryall, David"	20	Drama	Action:1,Comedy:1,Crime:1,Documentary:1,Drama:7,Mystery:1,NULL:5,Romance:3
13988	"Trowell, Katherine"	16	Thriller	Action:1,Crime:1,Drama:4,Fantasy:2,Mystery:1,NULL:1,Romance:1,Short:1,Thriller:4
13710	"Ritter, Gudrun"	10	Crime	Crime:3,Drama:1,Family:2,Fantasy:2,NULL:1,Thriller:1
4675	"Pastur, Aldo"	12	Romance	Comedy:2,Drama:2,Mystery:1,Romance:6,Thriller:1
2234	"Thomassin, Florence"	23	Drama	Comedy:2,Drama:9,NULL:6,Romance:3,Short:1,Thriller:1,War:1
163	"Bune, Tyce"	267	Adult	Adult:213,Comedy:3,Fantasy:2,NULL:48,Short:1
11253	"Burgess, Rick (I)"	10	Thriller	Comedy:1,Crime:1,Drama:2,Mystery:1,NULL:1,Romance:1,Thriller:3
16762	"Jeanneret, Anaïs"	10	Comedy	Comedy:1,NULL:8,Short:1
6734	"Kelly, Daniel Hugh"	15	Drama	Adventure:1,Drama:7,Family:2,Thriller:5
16618	"Boskovic, Tanja"	12	Drama	Drama:5,Family:1,NULL:1,Romance:3,War:2
2333	"Byron, Tom"	293	Adult	Adult:245,Adventure:1,Comedy:3,Documentary:5,Drama:2,Fantasy:1,NULL:31,Sci-Fi:3,Short:2
9702	"Ceccaldi, Daniel"	14	Drama	Adventure:2,Comedy:1,Drama:4,Fantasy:2,NULL:2,Romance:1,Short:1,Thriller:1
10642	"Allen, Tim (I)"	32	Family	Animation:2,Comedy:4,Crime:1,Documentary:6,Drama:1,Family:9,Fantasy:1,Music:1,NULL:2,Romance:1,Sci-Fi:2,Short:2
2190	"Granier, Olivier"	18	Drama	Comedy:3,Drama:4,NULL:8,Romance:3
4566	"Toledo, Goya"	15	Drama	Comedy:2,Drama:5,Family:3,NULL:1,Romance:1,Thriller:3
2792	"Riemann, Katja"	28	Thriller	Comedy:3,Crime:1,Documentary:1,Drama:3,Family:1,Fantasy:2,Mystery:2,NULL:3,Romance:4,Sci-Fi:1,Short:2,Thriller:4,War:1
8584	"Downs, Elle"	11	Drama	Comedy:1,Drama:5,Romance:1,Sci-Fi:1,Short:1,Thriller:2
1431	"Romersa, Joe"	22	Sci-Fi	Action:5,Adventure:1,Animation:2,Comedy:3,Fantasy:3,Romance:2,Sci-Fi:6
16168	"Manorama (II)"	30	Musical	Comedy:1,Drama:3,Musical:3,NULL:22,Romance:1
16298	"Domogarov, Aleksandr"	19	Crime	Comedy:1,Crime:6,Drama:2,Fantasy:1,NULL:1,Romance:5,Thriller:2,War:1
15104	"Schofield, Phillip"	16	Music	Comedy:1,Documentary:4,Drama:1,Family:1,Music:2,NULL:7
6806	"Sarrazin, Michael"	11	Thriller	Action:3,Crime:1,Drama:2,Mystery:1,Thriller:4
15010	"Kurata, Tetsuo"	21	Adult	Adult:2,Drama:1,NULL:18
8793	"Michaels, Jillian"	14	Animation	Action:1,Animation:3,Comedy:1,Fantasy:1,Mystery:1,NULL:1,Romance:2,Sci-Fi:3,Thriller:1
4964	"Jones, Neal"	16	Drama	Comedy:2,Documentary:1,Drama:4,NULL:4,Romance:2,Short:1,Thriller:2
8530	"Kaida, Yuki"	12	Sci-Fi	Adventure:1,Comedy:1,Fantasy:1,Romance:1,Sci-Fi:5,Short:3
12942	"Turesson, Claes-Göran"	10	Thriller	Drama:4,NULL:1,Thriller:5
14919	"Szallontai, Maria"	35	Adult	Adult:25,Drama:1,NULL:9
12713	"Fritsch, Herbert"	15	Crime	Comedy:2,Crime:4,Drama:3,NULL:2,Sci-Fi:2,Thriller:2
7683	"Cho, John"	22	Comedy	Comedy:10,Drama:4,NULL:2,Romance:1,Sci-Fi:1,Short:3,Thriller:1
12379	"Blatechki, Assen"	10	Drama	Action:3,Crime:1,Drama:4,Short:2
17450	"Krasko, Andrei"	17	Drama	Comedy:4,Crime:1,Drama:5,NULL:1,Sci-Fi:1,Thriller:3,War:2
12818	"Mountain, Chris"	31	Adult	Adult:30,NULL:1
2428	"Ôki, Tamio"	13	Animation	Action:2,Animation:4,Crime:1,Fantasy:1,Horror:2,NULL:1,Sci-Fi:1,Short:1
11239	"Federman, Wayne"	16	Comedy	Comedy:6,Crime:1,Documentary:1,Mystery:1,NULL:3,Romance:4
4382	"Elwes, Cary"	23	Thriller	Action:1,Adventure:1,Comedy:3,Crime:2,Drama:3,Fantasy:4,NULL:1,Short:1,Thriller:5,War:2
14688	"Loren, Trinity"	11	Adult	Adult:10,NULL:1
5452	"Funk, Terry"	27	Action	Action:12,Adult:1,Animation:1,Documentary:2,Family:1,NULL:8,Thriller:1,War:1
16295	"Ferency, Adam"	15	Drama	Comedy:1,Crime:1,Drama:3,Family:1,NULL:4,Short:1,Thriller:1,War:2,Western:1
10534	"López Tarso, Ignacio"	11	Romance	Comedy:1,Drama:1,Family:1,NULL:5,Romance:2,Thriller:1
14166	"Friesen, John"	10	Drama	Action:1,Drama:5,NULL:1,Romance:1,Sci-Fi:1,Thriller:1
8681	"Tierney, Maura"	16	Comedy	Comedy:3,Crime:1,Documentary:1,Drama:2,Fantasy:1,Mystery:1,NULL:1,Romance:1,Short:4,Thriller:1
7840	"Thompson, Brian (I)"	10	Thriller	Adventure:2,Documentary:1,Drama:1,Romance:2,Sci-Fi:1,Thriller:3
1121	"Eidsvold, Gard B."	18	Drama	Comedy:2,Drama:8,Family:1,Fantasy:1,NULL:2,Thriller:3,War:1
5621	"Fox, Jorja"	13	Thriller	Comedy:2,Crime:1,Documentary:1,Drama:1,Horror:1,Mystery:2,NULL:1,Romance:1,Sci-Fi:1,Thriller:2
2145	"Demaure, Erwan"	16	Drama	Drama:4,NULL:12
1369	"Nojima, Kenji"	13	Sci-Fi	Action:2,Animation:2,Fantasy:1,NULL:1,Sci-Fi:5,Short:1,Thriller:1
16336	"Casapietra, Björn"	12	Drama	Comedy:1,Crime:1,Drama:4,Family:2,NULL:4
9382	"Thompson, Lea"	21	Mystery	Adventure:1,Comedy:2,Crime:1,Documentary:4,Drama:3,Family:1,Mystery:4,NULL:3,Romance:2
17802	"Pittoors, Frieda"	12	Drama	Comedy:2,Drama:6,NULL:2,Romance:1,Short:1
3454	"Lindo, Delroy"	25	Drama	Action:1,Crime:4,Documentary:1,Drama:9,Family:1,Music:1,Romance:2,Sci-Fi:1,Short:1,Thriller:4
10395	"Molale, Brandon"	14	Comedy	Comedy:4,Drama:3,Family:1,NULL:2,Romance:1,Short:3
9991	"King, Terry (I)"	10	Thriller	Comedy:1,Drama:2,NULL:1,Romance:2,Thriller:4
5393	"Marella, Robert"	10	Action	Action:6,Documentary:3,Thriller:1
4489	"Ojeda, Manuel"	71	Action	Action:20,Adventure:2,Comedy:4,Drama:12,Family:1,Fantasy:1,Horror:1,Mystery:3,NULL:12,Romance:8,Thriller:7
17186	"Broderick, Charley"	13	Drama	Comedy:1,Drama:4,Mystery:2,NULL:2,Romance:1,Short:1,Thriller:2
10345	"Natoli, Carlotta"	15	Drama	Comedy:5,Crime:1,Drama:5,NULL:4
7804	"Guilherme, Miguel"	16	Drama	Action:1,Comedy:3,Drama:8,Mystery:1,Short:1,Thriller:2
11471	"Ferrell, Conchata"	12	Drama	Comedy:4,Drama:4,Fantasy:1,Horror:1,Mystery:1,Romance:1
4678	"Ramos, Diego"	14	Drama	Comedy:4,Drama:4,Mystery:2,NULL:2,Romance:2
2747	"Prahl, Axel"	33	Drama	Crime:6,Documentary:1,Drama:12,Horror:1,Mystery:1,NULL:5,Romance:1,Short:1,Thriller:5
9674	"Huster, Francis"	22	Drama	Adventure:1,Comedy:1,Documentary:2,Drama:7,NULL:10,Short:1
11310	"Hendrix, Elaine"	15	Comedy	Comedy:3,Drama:3,Family:2,Fantasy:1,Romance:1,Sci-Fi:1,Short:3,Thriller:1
14552	"de Moraes, Luiz Carlos"	10	Drama	Drama:1,NULL:9
4333	"Disney, Melissa"	17	Family	Adventure:1,Animation:1,Comedy:1,Family:5,Fantasy:4,NULL:4,Thriller:1
16674	"Lindhardt, Thure"	15	Drama	Comedy:2,Crime:1,Documentary:1,Drama:4,Family:1,Horror:1,NULL:1,Romance:1,Short:3
341	"Diaz, Romy"	10	Action	Action:4,Adventure:2,Comedy:1,Drama:3
12967	"Mitchell, Blake"	21	Adult	Adult:16,NULL:5
924	"Joffre, Dan"	23	Romance	Action:1,Adventure:2,Comedy:4,Drama:3,Family:2,Music:1,Mystery:1,NULL:2,Romance:5,Thriller:2
3	"Szilágyi, István (I)"	10	Comedy	Action:1,Comedy:3,Crime:1,Drama:2,Fantasy:1,Romance:1,Short:1
4906	"Barretta, Bill"	15	Family	Adventure:1,Comedy:3,Family:5,Fantasy:2,Music:1,Sci-Fi:1,Thriller:2
14408	"Mullarkey, Neil"	10	Comedy	Adventure:1,Comedy:4,Documentary:1,Music:2,Romance:1,Short:1
797	"Man, Method"	37	Comedy	Action:1,Comedy:7,Documentary:7,Drama:2,Fantasy:1,Horror:2,Music:7,NULL:5,Romance:1,Short:2,Thriller:2
2479	"Glatzeder, Winfried"	19	Crime	Crime:13,Drama:1,Fantasy:1,NULL:3,Romance:1
9255	"Lennon, John"	34	Music	Documentary:15,Music:13,Musical:1,NULL:5
494	"Pressman, Lawrence"	14	Drama	Drama:10,Family:1,Mystery:1,Romance:1,Thriller:1
9194	"Elbaz, Vincent"	24	Comedy	Adventure:1,Comedy:6,Crime:2,Drama:5,NULL:4,Romance:2,Sci-Fi:1,Short:1,Thriller:2
10006	"Cameron, Kirk (I)"	15	Comedy	Comedy:2,Documentary:5,Drama:2,Family:1,Fantasy:1,NULL:1,Short:3
2907	"Corr, Caroline"	19	Music	Comedy:1,Documentary:1,Music:16,NULL:1
2130	"Borlenghi, Matt"	10	Thriller	Comedy:3,Crime:1,NULL:1,Sci-Fi:1,Thriller:4
16677	"Ricketts, Ronnie"	18	Action	Action:15,Comedy:2,NULL:1
6691	"Hackett, Martha"	10	Sci-Fi	Drama:1,NULL:2,Romance:2,Sci-Fi:5
16070	"Cothran Jr., John"	11	Drama	Crime:2,Drama:3,Horror:1,NULL:1,Romance:1,Sci-Fi:2,Short:1
14626	"Pain, Frankie"	15	Drama	Crime:1,Drama:3,Mystery:1,NULL:5,Romance:1,Short:1,Thriller:2,War:1
10050	"Sukoya"	17	Adult	Adult:11,Drama:1,NULL:5
1750	"Thrust, Johnny"	145	Adult	Adult:105,NULL:37,Short:3
1869	"Gun, Frank"	165	Adult	Adult:128,Documentary:4,NULL:31,Sci-Fi:2
15770	"Scott, Judith (I)"	12	Thriller	Adult:1,Comedy:2,Drama:1,Family:1,Mystery:1,NULL:1,Sci-Fi:2,Thriller:3
12454	"Pendavis, Yasmine"	15	Adult	Adult:14,NULL:1
11705	"Holtz, Vera"	11	Romance	Comedy:1,Drama:1,Music:1,Musical:1,NULL:6,Romance:1
8329	"Kennedy, Ted (I)"	14	Drama	Comedy:1,Documentary:9,Drama:1,NULL:2,Short:1
17082	"Thomas, Tiffany (II)"	14	Adult	Adult:1,NULL:11,Short:2
2509	"Beck, Jonathan"	10	Romance	Comedy:3,Drama:1,Family:1,NULL:1,Romance:3,War:1
16198	"Lewin, Blanca"	12	Drama	Drama:2,Family:1,Horror:1,NULL:6,Romance:1,Short:1
7464	"Thaw, John"	14	Drama	Crime:1,Documentary:2,Drama:4,NULL:4,Short:2,Thriller:1
14609	"Leguay, Jean-Claude"	20	Drama	Comedy:3,Drama:4,NULL:12,Short:1
5037	"Collins, Chris (VIII)"	16	Drama	Comedy:3,Crime:1,Drama:6,Fantasy:1,Music:1,Romance:1,Sci-Fi:1,Short:1,Thriller:1
3226	"Haysbert, Dennis"	33	Comedy	Action:1,Adventure:1,Comedy:4,Crime:1,Documentary:7,Drama:3,Family:2,Music:2,Mystery:1,NULL:3,Romance:3,Sci-Fi:1,Short:2,Thriller:1,War:1
5162	"Leroy, Philippe (I)"	19	Drama	Action:1,Comedy:5,Crime:1,Drama:8,Family:1,NULL:2,Thriller:1
10229	"Balagué, Carmen (II)"	23	Comedy	Comedy:9,Drama:5,Mystery:1,NULL:1,Romance:5,Short:2
3728	"Shamata, Chuck"	23	Drama	Adventure:1,Comedy:2,Drama:11,Fantasy:1,Romance:1,Short:1,Thriller:6
7234	"McClure, Tane"	39	Drama	Adventure:1,Comedy:8,Documentary:1,Drama:11,Horror:1,NULL:9,Romance:1,Short:1,Thriller:5,Western:1
4524	"Ochandiano, Rubén"	15	Drama	Comedy:2,Crime:1,Drama:5,Family:2,Fantasy:1,NULL:3,Romance:1
15932	"Kayabas, Bülent"	10	Comedy	Action:1,Comedy:3,Crime:1,Drama:2,NULL:2,Thriller:1
14727	"Starr, Terri"	24	Adult	Adult:18,Comedy:1,NULL:5
14728	"Russell, Hayley (I)"	14	Adult	Adult:10,NULL:4
15402	"Nava, Juan Carlos"	11	Romance	Adventure:1,Comedy:2,Family:1,Musical:1,NULL:3,Romance:2,Thriller:1
14842	"Lehtilä, Teemu"	12	Drama	Documentary:1,Drama:5,NULL:4,Short:2
2005	"Lynch, John Carroll"	35	Drama	Action:1,Adult:1,Comedy:3,Documentary:1,Drama:10,Family:1,Fantasy:1,Mystery:2,NULL:2,Romance:3,Sci-Fi:1,Short:1,Thriller:6,War:1,Western:1
3507	"Campbell, J. Kenneth"	11	Drama	Action:2,Comedy:1,Crime:1,Drama:2,NULL:1,Romance:2,Sci-Fi:1,Thriller:1
9492	"Jensen, Erik (II)"	17	Drama	Action:1,Comedy:1,Crime:1,Drama:8,Fantasy:1,Horror:1,NULL:1,Thriller:3
13657	"Dacqmine, Jacques"	14	Drama	Comedy:2,Crime:1,Documentary:1,Drama:4,Mystery:1,NULL:3,Romance:1,Short:1
5344	"White, Tim (V)"	16	Action	Action:8,Documentary:1,NULL:5,Thriller:2
3877	"Hammer, M.C."	14	Music	Comedy:1,Documentary:5,Drama:2,Music:4,NULL:1,Thriller:1
10561	"García, María Fernanda"	11	Thriller	Comedy:1,Drama:1,Family:1,Mystery:1,NULL:1,Romance:1,Short:1,Thriller:4
7053	"Yearwood, Richard"	18	Drama	Adventure:1,Documentary:2,Drama:8,Mystery:2,NULL:1,Romance:1,Sci-Fi:1,Short:2
13091	"Star, Bella"	10	Adult	Adult:6,NULL:4
13439	"Preuß, Eckhard"	21	Comedy	Adventure:1,Comedy:5,Crime:4,Drama:1,NULL:2,Sci-Fi:1,Short:3,Thriller:4
9828	"Maas, Hidde"	10	Drama	Adventure:1,Drama:3,NULL:3,Short:1,Thriller:2
8196	"Vale, Eric (I)"	11	Comedy	Action:1,Animation:1,Comedy:2,Fantasy:2,Mystery:1,NULL:1,Romance:1,Sci-Fi:2
13472	"Egoyan, Atom"	12	Adventure	Adventure:1,Comedy:1,Documentary:6,Family:1,NULL:1,Short:2
12926	"Lidén, Anki"	10	Drama	Action:1,Drama:6,NULL:1,Short:1,Thriller:1
2932	"Kay, Peter (I)"	20	Comedy	Adventure:1,Comedy:6,Documentary:4,Family:1,Music:1,NULL:4,Short:1,Thriller:2
14868	"Jovicic, Radica"	10	Sci-Fi	Action:2,Comedy:2,Family:1,NULL:2,Sci-Fi:2,Thriller:1
14928	"Kern, Andreas"	22	Comedy	Adult:1,Comedy:13,NULL:8
7940	"Fiore, Domenico"	11	Drama	Drama:7,Family:1,NULL:2,Thriller:1
7274	"Mundae, Misty"	44	Horror	Comedy:11,Documentary:3,Drama:4,Fantasy:1,Horror:12,NULL:3,Romance:3,Short:5,Thriller:2
5050	"Navojec, Bojan"	17	Drama	Comedy:1,Crime:1,Drama:2,NULL:9,Romance:1,Short:1,Thriller:1,War:1
3920	"Gandolfini, James"	25	Drama	Action:1,Comedy:2,Crime:2,Documentary:2,Drama:4,Family:1,Music:1,NULL:5,Romance:3,Short:1,Thriller:3
15483	"Matheron, Marie"	18	Drama	Comedy:2,Drama:4,NULL:7,Romance:1,Sci-Fi:1,Short:3
5311	"Malling, Søren"	13	Drama	Comedy:2,Drama:2,Family:1,NULL:3,Short:4,Thriller:1
11458	"Pinkett Smith, Jada"	24	Drama	Documentary:7,Drama:4,Family:1,Horror:1,Romance:1,Sci-Fi:1,Short:5,Thriller:4
11335	"Knight, Dennis (II)"	21	Action	Action:9,Adult:1,NULL:9,Thriller:2
11640	"Moritz, Nils"	12	Comedy	Comedy:4,Crime:1,Drama:1,Family:2,NULL:2,Short:1,Thriller:1
8970	"Minghella, Anthony"	13	Family	Documentary:8,Family:1,Music:1,Musical:1,Short:2
10666	"Cox, Nikki"	12	Drama	Comedy:4,Crime:1,Documentary:1,Drama:4,Family:1,Fantasy:1
16085	"Mani, Kalabhavan"	40	Drama	Action:2,Comedy:2,Documentary:1,Drama:14,Musical:1,NULL:11,Romance:4,Short:1,Thriller:3,War:1
8946	"Réali, Cristiana"	15	Drama	Comedy:3,Drama:3,NULL:5,Short:2,Thriller:1,War:1
11517	"López, Sergi (I)"	32	Drama	Comedy:4,Documentary:1,Drama:11,Family:1,Musical:1,Mystery:1,NULL:4,Romance:5,Short:3,Thriller:1
10418	"Romero, Rafael (III)"	11	Drama	Drama:1,NULL:9,Romance:1
12826	"Bouras, Marina"	17	Drama	Comedy:2,Crime:1,Drama:5,Horror:2,NULL:3,Romance:1,Sci-Fi:1,Short:1,Thriller:1
1697	"Pounds, Tony"	21	Adult	Adult:20,NULL:1
12843	"Hardy, Tom (I)"	11	Drama	Action:1,Documentary:2,Drama:4,Horror:1,Thriller:1,War:2
16174	"Kafka, Heather"	12	Drama	Action:1,Comedy:1,Drama:3,Horror:1,NULL:1,Romance:2,Sci-Fi:2,Short:1
17590	"Bird, Koby"	23	Adult	Adult:16,NULL:7
2976	"Spearritt, Hannah"	25	Music	Comedy:1,Crime:1,Documentary:2,Drama:2,Music:15,Musical:1,Mystery:1,NULL:2
2241	"Blanc, Manuel"	16	Drama	Drama:3,Horror:1,NULL:2,Romance:2,Sci-Fi:1,Short:6,Thriller:1
17051	"Sella, Seela"	17	Drama	Comedy:3,Documentary:1,Drama:7,NULL:3,Romance:2,Thriller:1
10627	"Dent, Catherine"	12	Drama	Documentary:1,Drama:5,Horror:1,NULL:1,Romance:2,Sci-Fi:1,Thriller:1
13141	"Resther, Jodie"	10	Animation	Animation:2,Comedy:1,Family:1,Fantasy:2,NULL:3,Short:1
16472	"Berry, Pankaj"	11	Action	Action:2,Drama:1,Fantasy:1,Musical:1,Mystery:1,NULL:3,Romance:1,Thriller:1
11271	"Libman, Andrea"	13	Fantasy	Animation:2,Comedy:2,Fantasy:3,NULL:3,Romance:1,Sci-Fi:1,Thriller:1
13173	"Srivastav, Anjaan"	22	Drama	Action:1,Comedy:4,Crime:1,Drama:6,Family:1,Musical:1,Mystery:1,NULL:2,Romance:4,Thriller:1
415	"Side, Richard"	10	Fantasy	Comedy:3,Drama:1,Fantasy:3,Mystery:1,NULL:1,Romance:1
16973	"Yanagi, Yûrei"	15	Horror	Comedy:1,Crime:2,Drama:2,Horror:4,Mystery:1,NULL:3,Thriller:2
7819	"Luís, Maria João"	10	Comedy	Comedy:3,Crime:1,Drama:2,NULL:2,Romance:1,Short:1
5811	"Malton, Leslie"	28	Crime	Action:1,Comedy:1,Crime:7,Drama:3,Fantasy:1,NULL:5,Romance:2,Short:1,Thriller:7
17673	"Spyros, Fotis"	10	Romance	Comedy:4,Drama:1,Romance:4,Thriller:1
7185	"Z&apos;Dar, Robert"	29	Horror	Action:5,Adventure:1,Comedy:1,Crime:1,Documentary:1,Drama:3,Family:1,Horror:5,NULL:6,Sci-Fi:2,Thriller:3
15741	"Perrier, Mireille"	16	Drama	Drama:5,NULL:8,Romance:1,Short:2
9934	"Irureta, Elena"	16	Comedy	Comedy:4,Drama:2,Family:1,NULL:1,Romance:3,Short:2,Thriller:3
7150	"Corman, Roger"	38	Horror	Animation:1,Comedy:1,Documentary:18,Drama:1,Horror:8,Sci-Fi:4,Short:4,Thriller:1
9209	"Cupillard, Bernard"	11	Drama	Action:1,Drama:2,NULL:7,Romance:1
6170	"Ross, Phil (II)"	23	Sci-Fi	Action:1,Adventure:1,Animation:7,Comedy:1,Drama:1,Family:1,Fantasy:3,Sci-Fi:7,War:1
